dist,support,nrSegments,information
2.517068,0.016461,3,low
33.889490,0.880658,3,low
21.381720,0.872428,3,low
32.287172,0.909465,3,low
7.733232,0.004115,3,low
2.524179,0.090535,3,low
9.384766,0.222222,3,low
2.762160,0.349794,3,low
2.455587,0.144033,3,low
22.862710,0.806584,3,low
19.518592,0.275720,3,low
30.958276,0.934156,3,low
4.665895,0.037037,4,low
1.994351,0.127572,4,low
27.374627,0.000000,4,low
7.431577,0.855967,4,low
1.110099,0.078189,4,low
15.478152,0.016461,4,low
3.205340,0.246914,4,low
21.975161,0.765432,4,low
1.304945,0.028807,4,low
1.187132,0.000000,4,low
2.162232,0.065844,4,low
2.928107,0.740741,4,low
15.342079,0.333333,4,low
6.698627,0.905350,4,low
15.035091,0.744856,4,low
1.697059,0.004115,4,low
19.079574,0.876543,4,low
1.836475,0.349794,4,low
4.140995,0.711934,4,low
22.989216,0.753086,4,low
5.294601,0.489712,4,low
2.517068,0.016461,4,low
14.578385,0.629630,4,low
4.681300,0.534979,4,low
2.270556,0.345679,4,low
12.976067,0.897119,4,low
7.733232,0.000000,4,low
6.892007,0.827160,4,low
2.524179,0.020576,4,low
5.221030,0.102881,4,low
21.381720,0.263374,4,low
2.762160,0.337449,4,low
2.455587,0.119342,4,low
22.862710,0.736626,4,low
3.452109,0.115226,4,low
2.372467,0.032922,4,low
19.518592,0.152263,4,low
11.647171,0.921811,4,low
4.115866,0.564356,2,low
1.454265,0.450495,2,low
3.167413,0.163366,2,low
1.068985,0.074257,2,low
1.508031,0.039604,2,low
4.776815,0.123762,2,low
0.651002,0.024752,2,low
3.250804,0.019802,2,low
0.232893,0.029703,2,low
1.354900,0.059406,2,low
3.066031,0.970297,2,low
3.433886,0.430693,2,low
4.115866,0.425743,3,low
1.630287,0.019802,3,low
0.553017,0.301980,3,low
2.891467,0.138614,3,low
0.885648,0.000000,3,low
1.068985,0.034653,3,low
1.508031,0.024752,3,low
0.928106,0.004950,3,low
1.454265,0.024752,3,low
4.776815,0.108911,3,low
0.651002,0.024752,3,low
3.250804,0.004950,3,low
3.308438,0.079208,3,low
0.232893,0.024752,3,low
1.354900,0.044554,3,low
3.066031,0.950495,3,low
3.433886,0.326733,3,low
4.115866,0.420792,4,low
1.630287,0.004950,4,low
0.553017,0.143564,4,low
2.891467,0.029703,4,low
0.885648,0.000000,4,low
1.068985,0.029703,4,low
1.508031,0.019802,4,low
0.928106,0.000000,4,low
1.454265,0.009901,4,low
4.776815,0.079208,4,low
0.651002,0.009901,4,low
3.250804,0.004950,4,low
3.308438,0.014851,4,low
0.232893,0.009901,4,low
1.354900,0.029703,4,low
3.066031,0.950495,4,low
3.433886,0.311881,4,low
0.615996,0.019900,2,low
10.894971,0.995025,2,low
0.225110,0.014925,2,low
5.897412,0.711443,2,low
1.215296,0.427861,2,low
4.930433,0.318408,2,low
11.028100,0.950249,2,low
2.868342,0.467662,2,low
13.557755,0.975124,2,low
0.869132,0.014925,2,low
4.211732,0.975124,3,low
5.648334,0.945274,3,low
0.615996,0.009950,3,low
10.894971,0.990050,3,low
2.868342,0.019900,3,low
10.809055,0.104478,3,low
4.930433,0.293532,3,low
16.938569,0.975124,3,low
0.225110,0.009950,3,low
13.663427,0.870647,3,low
5.897412,0.621891,3,low
1.215296,0.154229,3,low
11.665724,0.393035,3,low
5.204613,0.109453,3,low
2.028266,0.532338,3,low
13.557755,0.950249,3,low
0.869132,0.009950,3,low
15.011957,0.935323,3,low
4.211732,0.955224,4,low
5.648334,0.935323,4,low
0.615996,0.004975,4,low
4.809148,0.791045,4,low
10.894971,0.970149,4,low
2.868342,0.019900,4,low
6.918324,0.114428,4,low
10.809055,0.044776,4,low
11.217262,0.761194,4,low
4.930433,0.288557,4,low
16.938569,0.955224,4,low
0.225110,0.009950,4,low
7.832821,0.761194,4,low
5.897412,0.606965,4,low
1.215296,0.149254,4,low
5.316936,0.766169,4,low
11.665724,0.358209,4,low
4.134408,0.054726,4,low
2.028266,0.303483,4,low
13.557755,0.905473,4,low
0.869132,0.009950,4,low
15.011957,0.925373,4,low
7.777909,0.456790,2,low
0.991943,0.020576,2,low
6.122566,0.975309,2,low
2.368513,0.436214,2,low
0.344555,0.061728,2,low
7.777909,0.325103,3,low
0.656540,0.004115,3,low
0.991943,0.008230,3,low
6.122566,0.967078,3,low
2.368513,0.251029,3,low
0.344555,0.041152,3,low
3.165681,0.069959,3,low
1.678546,0.049383,3,low
7.777909,0.304527,4,low
0.656540,0.004115,4,low
0.991943,0.000000,4,low
6.122566,0.938272,4,low
2.368513,0.251029,4,low
0.344555,0.008230,4,low
3.165681,0.032922,4,low
1.678546,0.020576,4,low
8.371912,0.905350,2,low
7.615579,0.831276,2,low
0.931941,0.012346,2,low
17.620628,0.502058,2,low
6.522882,0.666667,2,low
6.474936,0.181070,2,low
0.541936,0.053498,2,low
12.268079,0.942387,2,low
2.475624,0.921811,2,low
11.537234,0.995885,2,low
1.022670,0.004115,2,low
15.174755,0.987654,2,low
0.499083,0.016461,2,low
1.180269,0.012346,2,low
8.371912,0.880658,3,low
10.495396,0.946502,3,low
4.762911,0.123457,3,low
7.615579,0.802469,3,low
1.180269,0.000000,3,low
0.931941,0.008230,3,low
17.620628,0.312757,3,low
6.522882,0.654321,3,low
6.474936,0.176955,3,low
0.541936,0.028807,3,low
1.320868,0.069959,3,low
12.268079,0.934156,3,low
2.475624,0.917695,3,low
3.018937,0.724280,3,low
11.537234,0.995885,3,low
1.022670,0.000000,3,low
15.174755,0.962963,3,low
2.642825,0.020576,3,low
1.745618,0.016461,3,low
0.499083,0.008230,3,low
2.000305,0.008230,3,low
8.371912,0.872428,4,low
2.438573,0.884774,4,low
15.113138,0.493827,4,low
4.762911,0.111111,4,low
7.615579,0.790123,4,low
1.180269,0.000000,4,low
9.612222,0.000000,4,low
0.931941,0.004115,4,low
6.507873,0.102881,4,low
6.522882,0.641975,4,low
6.474936,0.172840,4,low
0.541936,0.016461,4,low
1.320868,0.057613,4,low
12.268079,0.534979,4,low
2.475624,0.917695,4,low
3.018937,0.707819,4,low
11.537234,0.987654,4,low
11.881265,0.065844,4,low
1.022670,0.000000,4,low
2.275884,0.000000,4,low
3.655355,0.506173,4,low
2.642825,0.020576,4,low
1.745618,0.004115,4,low
0.499083,0.008230,4,low
2.000305,0.008230,4,low
1.707458,0.016461,4,low
1.943758,0.139918,2,low
0.172837,0.008230,2,low
2.102214,0.991770,2,low
1.887341,0.045267,2,low
2.217658,0.909465,2,low
3.121052,0.983539,2,low
0.194216,0.000000,2,low
0.685091,0.004115,2,low
1.958603,0.020576,2,low
0.964706,0.032922,2,low
1.943758,0.078189,3,low
0.740038,0.032922,3,low
0.172837,0.000000,3,low
1.378698,0.016461,3,low
2.729058,0.703704,3,low
2.102214,0.967078,3,low
1.887341,0.028807,3,low
1.265183,0.032922,3,low
1.305936,0.205761,3,low
0.194216,0.000000,3,low
3.121052,0.201646,3,low
0.685091,0.004115,3,low
1.021623,0.032922,3,low
1.958603,0.004115,3,low
0.964706,0.000000,3,low
1.943758,0.049383,4,low
0.740038,0.020576,4,low
0.172837,0.000000,4,low
1.378698,0.004115,4,low
0.160184,0.000000,4,low
2.729058,0.699588,4,low
2.102214,0.962963,4,low
1.887341,0.024691,4,low
1.265183,0.028807,4,low
1.305936,0.197531,4,low
0.194216,0.000000,4,low
1.220556,0.000000,4,low
3.121052,0.193416,4,low
0.685091,0.000000,4,low
4.452662,0.000000,4,low
1.021623,0.028807,4,low
1.958603,0.004115,4,low
2.057201,0.008230,4,low
0.964706,0.000000,4,low
2.688979,0.967078,2,low
0.340878,0.004115,2,low
1.404581,0.798354,2,low
2.688979,0.296296,3,low
0.340878,0.000000,3,low
1.404581,0.205761,3,low
0.271312,0.000000,3,low
2.688979,0.185185,4,low
0.340878,0.000000,4,low
1.404581,0.131687,4,low
0.271312,0.000000,4,low
11.030302,0.991770,2,low
0.877056,0.016461,2,low
6.883028,0.000000,2,low
1.424302,0.152263,2,low
3.895421,0.008230,2,low
0.423187,0.004115,2,low
5.948691,0.995885,2,low
6.273096,0.987654,2,low
2.732702,0.218107,2,low
12.643123,0.983539,2,low
4.285192,0.012346,2,low
6.106604,0.995885,2,low
5.672224,0.102881,2,low
0.425077,0.016461,2,low
11.030302,0.987654,3,low
0.877056,0.008230,3,low
6.883028,0.000000,3,low
1.424302,0.098765,3,low
3.895421,0.000000,3,low
11.783460,0.119342,3,low
0.423187,0.004115,3,low
5.948691,0.995885,3,low
0.903019,0.004115,3,low
6.273096,0.781893,3,low
3.974241,0.485597,3,low
11.709465,0.962963,3,low
2.732702,0.094650,3,low
12.643123,0.864198,3,low
4.285192,0.004115,3,low
6.106604,0.983539,3,low
5.672224,0.061728,3,low
0.425077,0.004115,3,low
6.044974,0.176955,3,low
11.030302,0.975309,4,low
8.603700,0.975309,4,low
0.877056,0.008230,4,low
6.883028,0.000000,4,low
1.424302,0.094650,4,low
3.895421,0.000000,4,low
11.783460,0.115226,4,low
0.423187,0.004115,4,low
5.948691,0.991770,4,low
0.903019,0.000000,4,low
6.273096,0.777778,4,low
3.974241,0.465021,4,low
11.709465,0.954733,4,low
2.732702,0.086420,4,low
7.343868,0.802469,4,low
12.643123,0.843621,4,low
4.285192,0.000000,4,low
13.381890,0.004115,4,low
6.106604,0.843621,4,low
5.036449,0.917695,4,low
5.672224,0.028807,4,low
0.425077,0.004115,4,low
6.044974,0.152263,4,low
10.007990,0.964072,2,low
2.451030,0.000000,3,low
1.520611,0.000000,3,low
10.007990,0.958084,3,low
0.297616,0.000000,3,low
0.604728,0.005988,3,low
2.212268,0.011976,3,low
2.451030,0.000000,4,low
1.520611,0.000000,4,low
10.007990,0.946108,4,low
0.297616,0.000000,4,low
0.604728,0.000000,4,low
2.212268,0.005988,4,low
2.599334,0.728000,2,low
3.310930,0.912000,2,low
1.445971,0.120000,2,low
3.578563,1.000000,2,low
1.717964,0.504000,2,low
0.990743,0.000000,2,low
2.314623,0.600000,2,low
1.512397,0.032000,2,low
3.128614,0.432000,2,low
2.599334,0.656000,3,low
0.529859,0.016000,3,low
3.809554,0.960000,3,low
3.384961,1.000000,3,low
3.310930,0.904000,3,low
1.445971,0.072000,3,low
4.208264,0.968000,3,low
3.578563,0.872000,3,low
1.717964,0.488000,3,low
0.635722,0.040000,3,low
1.402349,0.024000,3,low
0.990743,0.000000,3,low
2.314623,0.536000,3,low
2.022952,0.480000,3,low
1.512397,0.008000,3,low
3.128614,0.384000,3,low
1.299263,0.008000,4,low
0.529859,0.008000,4,low
3.809554,0.952000,4,low
3.384961,0.208000,4,low
3.310930,0.904000,4,low
2.599334,0.008000,4,low
1.445971,0.024000,4,low
4.208264,0.960000,4,low
3.578563,0.832000,4,low
1.717964,0.488000,4,low
0.635722,0.016000,4,low
1.402349,0.016000,4,low
0.990743,0.000000,4,low
5.561569,0.016000,4,low
2.314623,0.104000,4,low
2.022952,0.472000,4,low
1.512397,0.000000,4,low
3.128614,0.360000,4,low
0.149123,0.016461,2,low
5.576410,0.995885,2,low
0.349476,0.004115,3,low
0.149123,0.012346,3,low
5.576410,0.971193,3,low
0.349476,0.004115,4,low
0.149123,0.008230,4,low
5.576410,0.954733,4,low
13.040576,0.929204,2,low
7.654809,0.973451,2,low
1.238381,0.048673,2,low
6.740925,0.066372,2,low
3.124978,0.075221,2,low
3.505268,0.141593,2,low
5.580862,0.292035,2,low
14.514797,0.199115,2,low
2.326286,0.522124,2,low
3.406985,0.216814,2,low
0.168724,0.013274,2,low
10.410581,1.000000,2,low
0.850361,0.030973,2,low
12.548022,0.977876,2,low
6.956724,0.955752,2,low
11.036551,0.933628,2,low
4.317541,0.044248,2,low
3.670809,0.707965,2,low
0.821499,0.030973,2,low
1.837740,0.283186,2,low
2.592641,0.123894,2,low
4.575029,0.884956,2,low
0.684569,0.026549,2,low
9.614051,0.955752,2,low
13.040576,0.915929,3,low
0.705105,0.119469,3,low
5.048980,0.986726,3,low
7.654809,0.951327,3,low
1.238381,0.013274,3,low
6.740925,0.066372,3,low
3.124978,0.066372,3,low
3.505268,0.088496,3,low
0.684569,0.013274,3,low
5.580862,0.207965,3,low
4.883545,0.964602,3,low
3.465306,0.039823,3,low
2.326286,0.455752,3,low
3.406985,0.048673,3,low
0.168724,0.008850,3,low
10.410581,0.911504,3,low
0.850361,0.008850,3,low
6.045350,0.924779,3,low
6.956724,0.911504,3,low
0.484055,0.008850,3,low
11.036551,0.867257,3,low
2.251719,0.004425,3,low
4.317541,0.000000,3,low
3.670809,0.623894,3,low
0.821499,0.004425,3,low
1.837740,0.283186,3,low
2.592641,0.101770,3,low
4.575029,0.752212,3,low
1.113059,0.000000,3,low
1.873921,0.008850,3,low
12.744604,0.238938,3,low
5.440887,0.792035,3,low
9.614051,0.924779,3,low
3.292934,0.000000,3,low
13.040576,0.110619,4,low
0.705105,0.004425,4,low
3.473726,0.986726,4,low
7.654809,0.942478,4,low
1.238381,0.000000,4,low
1.473238,0.022124,4,low
6.045350,0.367257,4,low
6.740925,0.061947,4,low
3.124978,0.053097,4,low
3.505268,0.084071,4,low
0.684569,0.004425,4,low
5.580862,0.137168,4,low
4.883545,0.938053,4,low
3.465306,0.000000,4,low
2.326286,0.274336,4,low
3.406985,0.035398,4,low
0.168724,0.004425,4,low
0.850361,0.000000,4,low
10.410581,0.101770,4,low
6.956724,0.858407,4,low
0.484055,0.000000,4,low
11.036551,0.845133,4,low
2.251719,0.004425,4,low
4.317541,0.000000,4,low
3.670809,0.553097,4,low
0.821499,0.004425,4,low
1.837740,0.132743,4,low
2.321907,0.517699,4,low
2.592641,0.088496,4,low
15.385589,0.747788,4,low
4.575029,0.752212,4,low
4.552701,0.013274,4,low
1.113059,0.000000,4,low
3.720745,0.849558,4,low
1.873921,0.008850,4,low
12.744604,0.216814,4,low
5.440887,0.778761,4,low
9.614051,0.902655,4,low
3.292934,0.000000,4,low
3.038058,0.934156,2,low
1.683692,0.917695,2,low
3.288901,0.954733,2,low
1.891828,0.296296,2,low
1.663668,0.909465,2,low
0.133284,0.004115,2,low
3.073729,0.411523,2,low
1.874433,0.193416,2,low
1.188278,0.209877,2,low
4.694426,0.839506,2,low
2.808455,0.983539,2,low
2.338334,0.024691,2,low
0.673808,0.008230,2,low
1.383455,0.024691,2,low
2.507799,0.991770,2,low
1.972748,0.041152,3,low
3.036975,0.872428,3,low
0.060178,0.020576,3,low
1.683692,0.493827,3,low
1.378473,0.012346,3,low
2.651759,0.934156,3,low
1.891828,0.049383,3,low
1.663668,0.893004,3,low
0.133284,0.000000,3,low
3.073729,0.197531,3,low
1.874433,0.069959,3,low
1.188278,0.053498,3,low
4.694426,0.810700,3,low
2.807372,0.983539,3,low
2.338334,0.008230,3,low
2.762527,0.004115,3,low
0.673808,0.008230,3,low
1.205903,0.020576,3,low
1.383455,0.012346,3,low
2.507799,0.888889,3,low
1.972748,0.020576,4,low
3.036975,0.843621,4,low
0.060178,0.004115,4,low
1.683692,0.473251,4,low
1.378473,0.004115,4,low
2.651759,0.901235,4,low
0.906244,0.000000,4,low
1.464251,0.041152,4,low
1.891828,0.012346,4,low
1.663668,0.876543,4,low
0.133284,0.000000,4,low
2.225569,0.880658,4,low
3.073729,0.181070,4,low
1.874433,0.028807,4,low
0.659833,0.012346,4,low
4.694426,0.790123,4,low
2.807372,0.967078,4,low
2.338334,0.000000,4,low
2.762527,0.000000,4,low
0.673808,0.004115,4,low
1.205903,0.012346,4,low
1.383455,0.012346,4,low
2.507799,0.884774,4,low
3.100687,0.246914,2,low
0.272922,0.020576,2,low
3.129502,0.176955,2,low
3.888814,0.979424,2,low
1.301080,0.641975,2,low
1.697083,0.098765,2,low
1.973728,0.934156,2,low
6.528826,0.897119,2,low
7.137296,0.045267,2,low
8.153245,0.967078,2,low
4.336167,0.979424,2,low
6.562077,0.962963,2,low
11.159915,0.967078,2,low
4.147100,0.979424,2,low
2.928972,0.572016,2,low
3.842366,0.806584,2,low
0.491376,0.193416,3,low
0.272922,0.008230,3,low
2.746779,0.012346,3,low
1.753679,0.962963,3,low
4.354024,0.818930,3,low
1.301080,0.399177,3,low
1.697083,0.069959,3,low
3.958047,0.485597,3,low
1.973728,0.843621,3,low
5.239534,0.732510,3,low
7.137296,0.032922,3,low
6.863953,0.465021,3,low
3.129502,0.008230,3,low
4.767782,0.567901,3,low
5.610739,0.201646,3,low
4.336167,0.901235,3,low
1.390597,0.061728,3,low
6.562077,0.823045,3,low
5.567404,0.658436,3,low
4.689869,0.925926,3,low
4.147100,0.909465,3,low
2.928972,0.555556,3,low
3.842366,0.798354,3,low
5.480515,0.987654,3,low
0.491376,0.008230,4,low
0.272922,0.000000,4,low
2.746779,0.000000,4,low
1.753679,0.954733,4,low
4.354024,0.818930,4,low
1.301080,0.329218,4,low
1.697083,0.037037,4,low
3.958047,0.477366,4,low
1.973728,0.818930,4,low
2.970083,0.765432,4,low
5.239534,0.732510,4,low
7.137296,0.032922,4,low
6.863953,0.452675,4,low
3.129502,0.008230,4,low
4.767782,0.156379,4,low
5.610739,0.176955,4,low
4.336167,0.860082,4,low
1.390597,0.037037,4,low
6.562077,0.786008,4,low
5.567404,0.621399,4,low
4.689869,0.893004,4,low
4.147100,0.901235,4,low
2.928972,0.510288,4,low
3.842366,0.786008,4,low
5.480515,0.975309,4,low
2.113127,0.102881,4,low
5.252015,0.000000,2,low
7.364845,0.115226,2,low
0.953379,0.000000,2,low
5.897586,0.827160,2,low
2.313789,0.362140,2,low
3.449384,1.000000,2,low
1.701340,0.374486,2,low
0.815311,0.098765,2,low
4.082695,0.971193,2,low
3.848905,0.946502,2,low
1.119818,0.004115,2,low
2.295055,0.341564,2,low
7.642944,0.703704,2,low
7.738424,0.732510,2,low
6.500597,0.987654,2,low
1.287348,0.004115,2,low
1.684481,0.008230,2,low
3.127283,0.818930,2,low
1.680718,0.687243,2,low
2.482965,0.004115,2,low
5.252015,0.000000,3,low
3.384913,0.061728,3,low
2.252649,0.111111,3,low
4.941541,0.839506,3,low
1.486217,0.111111,3,low
0.953379,0.000000,3,low
5.881085,0.823045,3,low
2.313789,0.168724,3,low
1.275423,0.913580,3,low
3.449384,0.880658,3,low
1.701340,0.288066,3,low
2.673316,0.115226,3,low
1.777410,0.946502,3,low
0.815311,0.000000,3,low
0.932295,0.041152,3,low
4.082695,0.514403,3,low
3.848905,0.925926,3,low
1.119818,0.004115,3,low
2.467402,0.337449,3,low
7.626442,0.654321,3,low
7.721923,0.646091,3,low
2.126751,0.917695,3,low
0.645829,0.000000,3,low
0.531456,0.020576,3,low
2.234508,0.102881,3,low
1.287348,0.004115,3,low
1.684481,0.004115,3,low
2.505561,0.366255,3,low
1.680718,0.621399,3,low
1.554111,0.082305,3,low
1.453934,0.333333,3,low
2.482965,0.000000,3,low
2.295055,0.148148,3,low
1.391661,0.041152,3,low
5.252015,0.000000,4,low
3.384913,0.061728,4,low
2.252649,0.106996,4,low
4.941541,0.465021,4,low
1.486217,0.090535,4,low
0.953379,0.000000,4,low
2.689965,0.123457,4,low
1.654093,0.695473,4,low
5.881085,0.818930,4,low
2.313789,0.106996,4,low
1.275423,0.913580,4,low
3.449384,0.880658,4,low
1.701340,0.049383,4,low
2.673316,0.082305,4,low
3.469527,0.024691,4,low
1.777410,0.913580,4,low
0.815311,0.000000,4,low
0.932295,0.012346,4,low
4.082695,0.353909,4,low
2.301688,0.790123,4,low
1.119818,0.004115,4,low
2.467402,0.263374,4,low
1.824759,0.308642,4,low
1.920239,0.637860,4,low
2.126751,0.127572,4,low
0.645829,0.000000,4,low
0.531456,0.004115,4,low
2.234508,0.004115,4,low
1.287348,0.000000,4,low
1.684481,0.000000,4,low
2.505561,0.304527,4,low
2.544588,0.452675,4,low
1.680718,0.604938,4,low
1.554111,0.028807,4,low
1.453934,0.316872,4,low
1.733534,0.004115,4,low
2.482965,0.000000,4,low
2.295055,0.127572,4,low
1.391661,0.041152,4,low
5.993234,0.176955,4,low
2.390049,0.958848,2,low
4.859740,0.000000,2,low
10.067184,0.987654,2,low
7.483166,0.349794,2,low
3.887345,1.000000,2,low
1.021934,0.008230,2,low
3.347892,0.304527,2,low
4.767989,0.362140,2,low
2.477585,0.781893,2,low
4.089191,0.004115,2,low
15.849678,1.000000,2,low
2.446173,0.851852,3,low
8.756369,0.197531,3,low
2.390049,0.374486,3,low
4.859740,0.000000,3,low
3.282053,0.962963,3,low
10.067184,0.979424,3,low
7.483166,0.312757,3,low
3.887345,0.987654,3,low
4.959676,0.004115,3,low
3.044917,0.687243,3,low
1.021934,0.000000,3,low
9.404481,0.991770,3,low
3.347892,0.197531,3,low
4.767989,0.168724,3,low
2.477585,0.613169,3,low
4.089191,0.004115,3,low
5.753240,0.497942,3,low
15.849678,0.995885,3,low
3.979521,0.028807,3,low
5.446941,0.806584,3,low
2.446173,0.827160,4,low
8.756369,0.115226,4,low
2.390049,0.370370,4,low
7.882425,0.905350,4,low
4.859740,0.000000,4,low
3.282053,0.954733,4,low
8.547911,0.979424,4,low
7.483166,0.201646,4,low
3.887345,0.987654,4,low
4.959676,0.004115,4,low
3.044917,0.666667,4,low
1.021934,0.000000,4,low
7.885208,0.987654,4,low
3.347892,0.069959,4,low
3.466909,0.094650,4,low
2.477585,0.609053,4,low
4.089191,0.004115,4,low
5.753240,0.448560,4,low
8.925308,0.967078,4,low
3.979521,0.024691,4,low
5.446941,0.757202,4,low
8.282724,0.769547,4,low
2.265383,0.934156,2,low
2.745121,0.156379,2,low
1.996933,0.119342,2,low
10.980368,0.995885,2,low
2.305232,0.798354,2,low
0.132418,0.020576,2,low
2.332489,0.769547,2,low
1.246204,0.028807,2,low
3.302672,0.950617,2,low
2.522828,0.925926,2,low
5.046419,0.275720,2,low
0.809329,0.526749,2,low
2.321878,0.045267,2,low
0.873906,0.386831,2,low
4.751341,0.707819,2,low
2.265383,0.839506,3,low
0.838645,0.131687,3,low
2.745121,0.106996,3,low
1.996933,0.106996,3,low
10.980368,0.864198,3,low
2.305232,0.720165,3,low
2.375349,0.082305,3,low
0.132418,0.012346,3,low
2.332489,0.761317,3,low
1.246204,0.012346,3,low
3.302672,0.144033,3,low
2.522828,0.399177,3,low
5.046419,0.164609,3,low
2.633613,0.539095,3,low
0.890138,0.008230,3,low
0.237229,0.016461,3,low
0.809329,0.502058,3,low
2.333611,0.181070,3,low
2.321878,0.037037,3,low
2.954841,0.650206,3,low
0.873906,0.300412,3,low
1.769882,0.106996,3,low
4.751341,0.637860,3,low
0.109401,0.012346,3,low
2.265383,0.835391,4,low
0.838645,0.074074,4,low
2.745121,0.024691,4,low
1.996933,0.024691,4,low
10.980368,0.818930,4,low
2.305232,0.707819,4,low
1.787942,0.074074,4,low
1.898027,0.041152,4,low
0.132418,0.012346,4,low
2.332489,0.699588,4,low
0.747695,0.000000,4,low
1.246204,0.004115,4,low
2.808790,0.226337,4,low
3.302672,0.037037,4,low
2.522828,0.308642,4,low
5.046419,0.041152,4,low
2.633613,0.522634,4,low
0.890138,0.000000,4,low
0.237229,0.008230,4,low
0.809329,0.497942,4,low
1.474329,0.757202,4,low
2.333611,0.102881,4,low
2.321878,0.032922,4,low
2.954841,0.337449,4,low
0.873906,0.131687,4,low
1.769882,0.098765,4,low
4.751341,0.596708,4,low
0.109401,0.008230,4,low
2.378393,0.098765,4,low
4.147185,0.876543,2,low
2.804613,0.201646,2,low
5.935498,0.962963,2,low
2.133913,0.123457,2,low
13.765514,0.851852,2,low
16.819429,0.983539,2,low
6.868675,0.810700,2,low
3.860876,0.979424,2,low
2.243948,0.868313,2,low
2.456185,0.345679,2,low
1.673843,0.444444,2,low
0.607577,0.098765,2,low
7.489215,0.983539,2,low
3.757798,0.411523,2,low
3.140569,0.222222,2,low
2.617623,0.905350,2,low
4.147185,0.847737,3,low
2.804613,0.197531,3,low
3.111256,0.930041,3,low
2.133913,0.057613,3,low
0.496126,0.000000,3,low
13.765514,0.806584,3,low
